OBJECTID,RSPB_Reference,County,Country,Incident_Type,Month,Year,Grid_Square,Details,More_info here,GlobalID
5119,106036,Armagh,Northern Ireland,Poisoning,December,2024,J03,"Species involved: Red Kite x1. Tested positive for: Alphachloralose, Bendiocarb",https://wildlifecrimeni-hawkeyes.com/2025/06/25/red-kite-confirmed-poisoned-outside-newry/,e51cbeac-16a3-4bb7-a883-ee3315ea1038
5120,93940,Denbighshire,Wales,Poisoning,August,2010,SJ04,Species targeted: Birds of Prey. Species involved: poison bait (Pheasant Bait). Tested positive for: Aldicarb,No Link,491da244-66d0-4231-b80e-4f0ed5f89d04
5121,104804,Armagh,Northern Ireland,Poisoning,February,2023,J04,Species involved: Buzzard x1. Tested positive for: Alphachloralose,No Link,eedd6208-216b-4386-8c6b-ec7373a3b11a
5122,98483,Denbighshire,Wales,Poisoning,September,2015,SJ04,"Species targeted: Birds of Prey, Corvidae. Species involved: poison bait (Rabbit Bait x1). Tested positive for: Carbofuran, Carbofuran, Isofenphos, Isofenphos, Methomyl, Methomyl, Other, Other",No Link,74371d57-9519-47fb-a439-8ee2d7352a77
5123,98510,Armagh,Northern Ireland,Poisoning,June,2015,J05,Species targeted: Buzzard. Species involved: Magpie x1. Tested positive for: Alphachloralose,No Link,24b1d84b-25a8-4705-9bfd-b55a232544ef
5124,99078,Denbighshire,Wales,Poisoning,September,2016,SJ04,Species involved: Buzzard x1. Tested positive for: Aldicarb,No Link,99e22e41-9cb0-47ff-880b-6537eeacb9ae
5125,99968,Antrim,Northern Ireland,Shooting,August,2017,J09,Species involved: Peregrine Falcon x1,No Link,d2157f29-28b0-4650-b2b2-c850f051dbf0
5126,101295,Denbighshire,Wales,Poisoning,September,2019,SJ04,Species targeted: Birds of Prey. Species involved: poison bait (Rabbit Bait x1). Tested positive for: Oxamyl,No Link,bc99a929-64e7-4940-bd5a-45e090dffed3
5127,105521,Down,Northern Ireland,Shooting,April,2024,J13,Species involved: Red Kite x1,https://www.bbc.co.uk/news/articles/clwwgvz48gdo,7e66b859-df54-4522-a71a-9e2925b16bfc
5128,91025,Denbighshire,Wales,Poisoning,July,2008,SJ07,Species Involved: Buzzard x1; poison bait (Pheasant Bait). Tested positive for: Bendiocarb,No Link,a3faaf3f-af82-4fed-9045-09acde0aa188
5129,100047,Down,Northern Ireland,Poisoning,April,2018,J14,Species involved: Red Kite x2. Tested positive for: Carbofuran,https://www.rspb.org.uk/about-the-rspb/about-us/media-centre/press-releases/pair-of-nesting-red-kites-poisoned-in-co-down/,f247340d-3e12-471e-a2ab-ab8515535098
5130,96457,Powys,Wales,Shooting,May,2013,SJ10,Species involved: Buzzard x1,No Link,9ca0d5ad-37eb-484f-99c5-07518a371830
5131,97561,Down,Northern Ireland,Shooting,May,2015,J15,Species involved: Peregrine Falcon x1,http://www.thejournal.ie/peregrine-falcon-dead-illegally-birds-2240567-Jul2015/,b29b87e8-d5be-4048-9a20-ba8c92a9872c
5132,98948,Powys,Wales,Shooting,August,2016,SJ10,Species involved: Peregrine Falcon x1,No Link,ce5e3a9b-62be-4121-b6ca-6669c30acd50
5133,100745,Down,Northern Ireland,Shooting,May,2015,J15,Species involved: Peregrine Falcon x1,No Link,0d979f4d-7ba5-461b-860f-60619dd3bfff
5134,98949,Powys,Wales,Shooting,August,2016,SJ10,Species involved: Peregrine Falcon x1,No Link,f35151e6-f2e1-4642-853e-3cc840d71ec6
5135,104303,Antrim,Northern Ireland,Poisoning,July,2022,J19,Species involved: Peregrine Falcon x1. Tested positive for: Carbofuran,No Link,ce2f442c-6982-4ba3-85ab-eceab3366f55
5136,99611,Powys,Wales,Shooting,February,2018,SJ12,Species involved: Buzzard x1,https://www.birdguides.com/news/buzzard-found-shot-in-powys/,67a594ac-1d1d-46ff-8a8d-7317a102cad7
5137,101297,Wrexham,Wales,Poisoning,April,2019,SJ13,"Species targeted: Birds of Prey. Species involved: Raven x1; poison bait (Lamb x1). Tested positive for: Diazinon/Dimpylate, Diazinon/Dimpylate",No Link,1430300b-c757-49eb-bcb1-94a881180e13
5138,96424,Down,Northern Ireland,Poisoning,April,2013,J23,Species Involved: Red Kite x1; poison bait (Rabbit Bait x1). Tested positive for: Aldicarb,No Link,4b218284-f25c-409d-8c67-926e9a597342
5139,102104,Wrexham,Wales,Poisoning,February,2021,SJ13,Species involved: Red Kite x1. Tested positive for: Bendiocarb,https://community.rspb.org.uk/ourwork/b/investigations/posts/gamekeeper-fined-for-pesticide-offences-after-shot-and-poisoned-birds-of-prey-found-on-pheasant-shooting-estate-in-llanarmon-dyffryn-ceiriog-,f8519f18-5fec-4b96-8db5-a960c6f8b0ea
5140,96435,Down,Northern Ireland,Poisoning,October,2013,J23,"Species involved: Buzzard x2, Rook x1. Tested positive for: Carbofuran",No Link,9cf9053e-ce06-4cdd-9457-c9eaef066131
5141,102731,Wrexham,Wales,Shooting,September,2021,SJ13,Species involved: Buzzard x1,https://community.rspb.org.uk/ourwork/b/investigations/posts/gamekeeper-fined-for-pesticide-offences-after-shot-and-poisoned-birds-of-prey-found-on-pheasant-shooting-estate-in-llanarmon-dyffryn-ceiriog-,5bb55c91-214e-4b15-9d69-01801a66a2fd
5142,96802,Down,Northern Ireland,Poisoning,April,2013,J23,Species involved: Buzzard x1. Tested positive for: Aldicarb,No Link,1d63f632-3a50-40bb-b776-e93604a232f5
5143,102733,Wrexham,Wales,Poisoning,October,2021,SJ13,Species targeted: Birds of Prey. Species involved: poison bait (Pheasant Bait x1). Tested positive for: Bendiocarb,https://community.rspb.org.uk/ourwork/b/investigations/posts/gamekeeper-fined-for-pesticide-offences-after-shot-and-poisoned-birds-of-prey-found-on-pheasant-shooting-estate-in-llanarmon-dyffryn-ceiriog-,b9054c6a-6049-484b-ac8a-5874a828532c
5144,99315,Down,Northern Ireland,Shooting,August,2017,J23,Species involved: Red Kite x1,No Link,e5a74b59-2528-436a-b4cd-c996db36115c
5145,89110,Denbighshire,Wales,Poisoning,August,2007,SJ14,Species Involved: Buzzard x2; poison bait (Pheasant Bait x2). Tested positive for: Carbofuran,No Link,97c2dcc8-fc18-4b2a-a6f7-b37153dc4bb6
5146,90307,Down,Northern Ireland,Shooting,August,2008,J24,Species involved: Red Kite x1,No Link,fd0a7eda-5f9a-43b0-b329-d8de3e15aa05
5147,101296,Denbighshire,Wales,Poisoning,September,2019,SJ15,"Species involved: Red Kite x1. Tested positive for: Carbofuran, Carbosulfan",No Link,6a071eda-6d8c-48a3-8788-d62bfd8ab804
5148,96953,Down,Northern Ireland,Poisoning,June,2014,J24,Species involved: Red Kite x3. Tested positive for: Alphachloralose,No Link,fcdf43f5-8a5b-43c4-8879-1a8e8c455d4c
5149,101733,Powys,Wales,Poisoning,September,2020,SJ20,"Species targeted: Birds of Prey. Species involved: Raven x1. Tested positive for: Carbofuran, Isofenphos, Other",No Link,64ce8ccb-0e2d-4ed0-8237-d4ad9d71fa9d
5150,104503,Down,Northern Ireland,Poisoning,November,2022,J24,Species involved: Red Kite x1. Tested positive for: Alphachloralose,No link,dedcb9f8-6b81-4280-a133-41d8d7572251
5151,103211,Shropshire,England,Trapping,October,2021,SJ20,Species involved: Buzzard x1,No Link,983293d3-dba7-4f89-83f6-1066ba0609de
5152,102217,Down,Northern Ireland,Shooting,September,2020,J25,Species involved: Peregrine Falcon x1,No Link,8152682b-8d18-4698-9378-9d425f0249ed
5153,103213,Shropshire,England,Trapping,October,2021,SJ20,Species involved: Buzzard x2,No Link,00cd7496-cb4d-4513-bb79-cfa8e134d417
5154,106034,Down,Northern Ireland,Poisoning,December,2024,J25,Species involved: Red Kite x1. Tested positive for: Alphachloralose,Blank,b346bfb2-7a28-447f-be2a-d972c3a36f4f
5155,98936,Antrim,Northern Ireland,Shooting,September,2016,J28,Species involved: Peregrine Falcon x1,http://www.newtownabbeytoday.co.uk/news/environment/police-investigate-after-protected-bird-shot-in-ballyclare-1-7602675,161a83de-3bc5-44ef-99a8-f78aaa39b835
5156,93524,Shropshire,England,Poisoning,March,2010,SJ22,Species targeted: Birds of Prey. Species involved: Raven x2. Tested positive for: Diazinon/Dimpylate,No Link,d20b4aa5-7d2e-4cf7-9754-81ea4db4cef3
5157,95594,Antrim,Northern Ireland,Shooting,July,2012,J29,Species involved: Peregrine Falcon x1,No Link,713257f9-b01e-43b7-8b1c-25dd0f0c5240
5158,104085,Wrexham,Wales,Poisoning,October,2022,SJ23,Species involved: Buzzard x1. Tested positive for: Bendiocarb,No Link,17866751-f155-46b1-b0f3-5e9ece06e7e7
5159,98208,Antrim,Northern Ireland,Poisoning,April,2016,J29,Species involved: Peregrine Falcon x1. Tested positive for: Aldicarb,http://www.bbc.co.uk/news/uk-northern-ireland-36213189,6b46949b-fe5a-4e38-af2a-a663281e0d91
5160,96542,Wrexham,Wales,Shooting,August,2013,SJ24,Species involved: Sparrowhawk x1,https://www.bbc.co.uk/news/uk-wales-north-east-wales-23905896,ceb4fe87-10d6-4f20-8d97-14d0a738eee3
5161,99885,Antrim,Northern Ireland,Poisoning,July,2017,J29,Species involved: Peregrine Falcon x1. Tested positive for: Carbofuran,No Link,f39f5049-4e36-4931-beb3-be443f0eeb72
5162,100227,Wrexham,Wales,Poisoning,August,2018,SJ24,Species targeted: Birds of Prey. Species involved: Raven x1. Tested positive for: Bendiocarb,https://www.rspb.org.uk/about-the-rspb/about-us/media-centre/press-releases/raven-found-poisoned-on-ruabon-moor/,a5436360-7bd7-42ae-83e5-ca4754651200
5163,96423,Down,Northern Ireland,Poisoning,June,2013,J33,Species involved: Red Kite x1. Tested positive for: Alphachloralose,No Link,dcc1e8e6-9e4d-4a9f-8f5c-f2b395f6f48d
5164,103528,Wrexham,Wales,Trapping,August,2021,SJ24,Species targeted: Birds of Prey,No Link,e1d012e4-e87b-4b11-8f2b-d3e850cb02d7
5165,96691,Down,Northern Ireland,Poisoning,August,2013,J33,Species involved: Red Kite x1. Tested positive for: Alphachloralose,No Link,02f9b6df-a488-4318-9c1f-9e5ca1b7425a
5166,103241,Denbighshire,Wales,Trapping,March,2022,SJ24,Species targeted: Goshawk,No Link,ede7d090-4250-4874-b0d5-0a531df41319
5167,97196,Down,Northern Ireland,Shooting,July,2014,J33,Species involved: Buzzard x1,No Link,922d672d-6c4d-4cdf-8082-a6ac5858b58c
5168,90101,Flintshire,Wales,Poisoning,June,2008,SJ25,Species targeted: Birds of Prey. Species involved: Fox x1; poison bait (Rabbit Bait). Tested positive for: Bendiocarb,No Link,6c481833-cdee-4765-91cb-5ad80475cc47
5169,94320,Down,Northern Ireland,Poisoning,April,2011,J34,Species involved: Red Kite x1. Tested positive for: Carbofuran,No Link,0ceca581-7701-4e30-9583-c1eb20f2f0d7
5170,97507,Denbighshire,Wales,Shooting,September,2014,SJ25,Species involved: Buzzard x1,No Link,f0eb5652-592a-4ea3-9bdb-218bd6011fb3
5171,96600,Down,Northern Ireland,Poisoning,November,2013,J34,Species involved: Red Kite x1. Tested positive for: Carbofuran,No Link,3ddfd3a1-5a79-4cfc-8f94-10fe67aa200c
5172,102985,Flintshire,Wales,Poisoning,September,2021,SJ26,"Species Involved: Buzzard x1; poison bait (Pheasant Bait x1). Tested positive for: Bendiocarb, Bendiocarb",No Link,d193056a-67e6-4915-9ac0-cda4019d437c
5173,96846,Antrim,Northern Ireland,Trapping,November,2014,J36,Species involved: Sparrowhawk x1,No Link,86488c9a-1939-4382-8800-7ddbb8c5f100
5174,103750,Flintshire,Wales,Persecution (Other),February,2022,SJ26,Species targeted: Birds of Prey. Possession of: Bendiocarb,No Link,ffdb8b43-f4bd-4a30-b6c2-1d6d4fb0f591
5175,102173,Belfast County Borough,Northern Ireland,Poisoning,March,2021,J37,"Species involved: Peregrine Falcon x1. Tested positive for: Aldicarb, Carbofuran",https://www.nwcu.police.uk/news/wildlife-crime-press-coverage/police-confirm-peregrine-falcon-poisoned-in-belfast/,6716ee38-4af0-4698-89c0-ca3b3895a80e
5176,96183,Flintshire,Wales,Shooting,February,2013,SJ27,Species involved: Buzzard x1,No Link,bc733efc-0ccd-4b25-8e54-e32a3b7661d5
5177,93934,Antrim,Northern Ireland,Poisoning,April,2010,J39,Species involved: Buzzard x2. Tested positive for: Carbofuran,No Link,49db8f12-bb2c-4826-b33f-08b35b4ee5f5
5178,100748,Flintshire,Wales,Shooting,February,2013,SJ27,Species involved: Buzzard x1,No Link,06d8b10f-7298-49ac-a59d-95b9252b2c7f
5179,96800,Down,Northern Ireland,Poisoning,February,2013,J43,Species targeted: Birds of Prey. Species involved: Fox x1; poison bait (Hen/Chicken Bait). Tested positive for: Carbofuran,No Link,2b3e59cf-1206-4aba-a43e-12e251356bdd
5180,97038,Cheshire,England,Shooting,October,2014,SJ37,Species involved: Barn Owl x1,No Link,e6859466-fba8-4d7f-9e97-00a922e135cf
5181,97197,Down,Northern Ireland,Shooting,September,2014,J43,Species involved: Peregrine Falcon x1,No Link,06f8f3d6-6d84-4d00-902c-55ee91b65bc3
5182,94871,Merseyside,England,Persecution (Other),December,2011,SJ38,Species targeted: Peregrine Falcon,No Link,f0722b01-fde5-4e4e-9478-e0f4cd94f7ee
5183,92559,Down,Northern Ireland,Poisoning,April,2009,J44,Species targeted: Birds of Prey. Species involved: Raven x1. Tested positive for: Alphachloralose,No Link,408ccc93-5450-4081-9d8c-7814c832f3e6
5184,101466,Merseyside,England,Shooting,April,2020,SJ38,Species involved: Buzzard x1,https://raptorpersecutionscotland.wordpress.com/2020/09/07/police-investigate-shot-buzzard-remains-found-on-wirral-pheasant-shooting-estate/,23bb9eb9-4ae7-4c91-879c-33bc2ff4b8d0
5185,96887,Down,Northern Ireland,Shooting,December,2013,J44,Species involved: Merlin x1,No Link,fa2a4bbd-2910-4a03-9fed-423cce3a6d78
5186,102698,Merseyside,England,Shooting,April,2020,SJ38,Species targeted: Birds of Prey. Species involved: Falcons x1,http://avianveterinaryservices.co.uk/projectile-injuries-in-falcons/,1612500e-f680-40af-a98f-add477841987
5187,98071,Down,Northern Ireland,Shooting,February,2014,J45,Species involved: Red Kite x1,No Link,e687aedf-e484-4356-b19d-bdb17e472fea
5188,89514,Shropshire,England,Poisoning,November,2007,SJ40,"Species involved: Buzzard x1, Raven x2. Tested positive for: Carbofuran",No Link,645e3583-e9ac-4f84-947e-9c19de2e80b6
5189,101283,Down,Northern Ireland,Poisoning,April,2019,J45,Species involved: Buzzard x1. Tested positive for: Carbofuran,No Link,fc8e9908-71b5-4e6c-bb60-59ffca2bd397
5190,95575,Shropshire,England,Shooting,February,2013,SJ42,Species involved: Red Kite x1,No Link,62c1b7be-540b-4d7f-a3ba-a214c04857ad
5191,104302,Down,Northern Ireland,Poisoning,July,2022,J46,"Species involved: Peregrine Falcon x1, Laridae (Gulls &amp; Terns) x1. Tested positive for: Carbofuran",No Link,57ce2ac7-b3ca-4536-a269-135bc12159ab
5192,100393,Cheshire,England,Shooting,April,2019,SJ45,Species involved: Peregrine Falcon x1,https://www.rspb.org.uk/about-the-rspb/about-us/media-centre/press-releases/young-peregrine-falcon-illegally-shot/,71a2b317-2f21-4358-9e26-c9eb68107650
5193,99098,Antrim,Northern Ireland,Poisoning,May,2016,J49,Species involved: Buzzard x1. Tested positive for: Alphachloralose,No Link,38fd848e-2230-4b67-93fd-566a02ee3404
5194,95959,Merseyside,England,Shooting,February,2012,SJ49,Species involved: Buzzard x1,No Link,9baa28c7-33d1-40ea-93de-4b00cb0a07da
5195,98511,Down,Northern Ireland,Poisoning,September,2015,J56,Species involved: Buzzard x1. Tested positive for: Alphachloralose,No Link,bef5337c-6cf0-40dc-88cb-bc5f9dea797f
5196,103997,Shropshire,England,Persecution (Other),October,2022,SJ50,Species targeted: Birds of Prey. Possession of: Bendiocarb,No Link,93a8b779-d33e-4901-87e5-6d0f044839b2
5197,100551,Down,Northern Ireland,Persecution (Other),February,2018,J58,"Species targeted: Birds of Prey, Corvidae. Possession of: Carbofuran",No Link,01ae3da6-8cdc-47bd-b1e4-15f0b544148f
5198,104403,Shropshire,England,Poisoning,September,2022,SJ50,Species targeted: Birds of Prey. Species involved: poison bait (Pheasant Bait x2). Tested positive for: Permethrin,https://raptorpersecutionuk.org/2023/08/03/no-prosecution-after-police-investigate-gamekeeper-for-allegations-relating-to-poisoned-baits-at-a-pheasant-release-pen-in-shropshire/,1ea8c110-e29e-483d-adae-903f7335c2fb
5199,97188,Down,Northern Ireland,Poisoning,March,2014,J64,Species targeted: Birds of Prey. Species involved: Raven x1. Tested positive for: Carbofuran,No Link,2757b33c-51a9-4f79-9993-34d5561b3f28
5200,95954,Merseyside,England,Shooting,October,2012,SJ59,Species involved: Buzzard x1,No Link,a4a48e15-ab41-4f53-be67-ca63543292d1
5201,93405,Down,Northern Ireland,Shooting,October,2010,J65,Species involved: Peregrine Falcon x1,No Link,100a1f35-835b-4e9f-9488-9a4a53b800a0
5202,98579,Shropshire,England,Shooting,September,2014,SJ61,Species involved: Buzzard x1,No Link,e41a7cd3-4fcc-44a4-9729-53a031b51cef
5203,103728,Western Isles,Scotland,Poisoning,August,2021,NB11,"Species Involved: White-tailed Eagle x1, Golden Eagle x2; poison bait (Sheep x1). Tested positive for: Withheld",No Link,a1ae3cfe-3e31-4b5f-a612-64d21dd7f738
5204,101239,Shropshire,England,Shooting,March,2020,SJ61,Species involved: Peregrine Falcon x1,https://www.shropshirestar.com/news/crime/2020/03/13/police-investigating-after-falcon-shot/,a1777f94-5b34-4cb5-80f0-058d691c80d1
5205,99879,Western Isles,Scotland,Poisoning,September,2016,NB24,"Species Involved: Buzzard x1, Raven x1, Hooded Crow x4; poison bait (Unknown x4). Tested positive for: Withheld",No Link,cc98fec8-4572-4d4e-8dc8-f615425aa01e
5206,96412,Greater Manchester,England,Shooting,August,2013,SJ69,Species involved: Peregrine Falcon x1,https://www.manchestereveningnews.co.uk/news/greater-manchester-news/police-appeal-after-protected-peregrine-5710893,fb5f6bce-4038-44a0-8dfd-9356b79df6d1
5207,103729,Western Isles,Scotland,Poisoning,August,2021,NB24,Species involved: Golden Eagle x2. Tested positive for: Withheld,No Link,6e826abe-62bc-46df-b772-c0a051e408ac
5208,97674,Staffordshire,England,Shooting,May,2015,SJ74,Species involved: Peregrine Falcon x1,No Link,a8b1abc1-8033-4e42-801b-3709d674d0a1
5209,106185,Highland,Scotland,Nest Destruction,March,2022,NB31,Species targeted: Golden Eagle nest,#N/A,17daa77b-cd57-44f7-aa54-99fe6128038d
5210,101841,Staffordshire,England,Trapping,February,2021,SJ74,Species targeted: Birds of Prey,No Link,e5a95fb8-53f5-44c3-8316-a140c8a23dfb
5211,106184,Highland,Scotland,Nest Destruction,March,2022,NB32,Species targeted: Golden Eagle nest,#N/A,8fe57259-d646-41ae-a0c0-65c4466df357
5212,101345,Cheshire,England,Trapping,April,2019,SJ77,Species targeted: Birds of Prey. Species involved: Mallard x1,No Link,050a684e-185f-4ae7-a582-63719a85985b
5213,106183,Highland,Scotland,Nest Destruction,March,2022,NB33,Species targeted: Golden Eagle nest,#N/A,befa0d34-97f5-4963-81c9-83e79879ba21
5214,89981,Staffordshire,England,Trapping,May,2008,SJ90,Species involved: Peregrine Falcon x1,No Link,fd66b1bd-7345-4750-ad05-39d113c2c224
5215,106186,Highland,Scotland,Nest Destruction,March,2022,NB42,Species targeted: White-tailed Eagle nest,#N/A,6bb16574-c600-4d6c-bae4-30defd47b1ae
5216,91217,West Midlands,England,Poisoning,February,2009,SJ90,Species targeted: Peregrine Falcon. Species involved: poison bait (Pigeon Bait (Species Unknown) x1). Tested positive for: Aldicarb,No Link,4175e6da-ff30-4d7f-a8a3-b4d37b87d7e0
5217,96215,Western Isles,Scotland,Nest Destruction,April,2013,NB55,Species targeted: White-tailed Eagle nest,No Link,e7551465-b815-4b71-b623-e9bbf82e185e
5218,91459,Staffordshire,England,Nest Destruction,May,2009,SJ90,Species targeted: Peregrine Falcon nest,No Link,93a2e40f-abf5-4ad0-9277-4f27b35efc2c
5219,93591,Highland,Scotland,Poisoning,September,2010,NC70,Species targeted: Birds of Prey. Species involved: poison bait (Rabbit Bait x1). Tested positive for: Aldicarb,No Link,34e9ecc1-ea65-4dc8-9e83-a1c362d7942f
5220,93023,Staffordshire,England,Nest Destruction,May,2010,SJ90,Species involved: Peregrine Falcon x3 nest,No Link,57f2fd16-1d64-4849-a8de-090114351476
5221,93300,Highland,Scotland,Shooting,September,2010,ND13,Species involved: Osprey x1,No Link,8741dfd0-a60a-418f-91ed-e7a94781bcb6
5222,94929,Staffordshire,England,Nest Destruction,May,2012,SJ90,Species targeted: Peregrine Falcon nest,https://www.bbc.co.uk/news/uk-england-stoke-staffordshire-18423185,75ece451-72af-4195-b9f8-cc95ab227b15
5223,93265,Highland,Scotland,Poisoning,January,2009,NG25,"Species targeted: Birds of Prey, Raven. Species involved: poison bait (Sheep x1). Tested positive for: Coumarin/Coumatetralyl",No Link,91b5705c-cd07-4ef7-911d-00f994c5d1b2
5224,98588,Staffordshire,England,Trapping,April,2015,SJ91,Species targeted: Peregrine Falcon,No Link,49397d61-539b-40d9-9119-ac2312dd9a67
5225,93706,Highland,Scotland,Nest Destruction,Withheld,2009,NG25,Species involved: White-tailed Eagle x1 nest,No Link,b23a7097-7c89-489d-9236-e13669636814
5226,99079,Staffordshire,England,Poisoning,September,2016,SJ91,"Species involved: Buzzard x1. Tested positive for: Bendiocarb, Metaldehyde",No Link,8952209b-3534-4652-b6da-b728db86d4f8
5227,105803,Highland,Scotland,Poisoning,June,2024,NG62,Species involved: White-tailed Eagle x1. Tested positive for: Pentobarbital,Blank,33e9e036-64a7-4851-8f68-bcbd533cdca9
5228,100678,Staffordshire,England,Poisoning,June,2018,SJ91,Species involved: Peregrine Falcon x1. Tested positive for: Carbofuran,No Link,07e4f3e6-12a5-46e4-8c69-cec974fbdf0e
5229,96028,Highland,Scotland,Trapping,September,2012,NG82,Species involved: Peregrine Falcon x1,No Link,81cf7569-0fbe-4d65-8609-27df9f87b4c8
5230,101258,Staffordshire,England,Shooting,October,2019,SJ94,Species involved: Barn Owl x1,No Link,db33d91b-04f8-43e5-86bd-144ce1550bb2
5231,93683,Highland,Scotland,Trapping,September,2010,NG92,Species targeted: Birds of Prey,No Link,199469e3-be96-47c5-881c-1708ae68d06e
5232,93169,Staffordshire,England,Shooting,July,2010,SJ96,Species involved: Barn Owl x1,No Link,f8abbeb1-2396-4df6-9b3a-2fe0e0ed8ef0
5233,93684,Highland,Scotland,Trapping,September,2010,NG92,Species targeted: Birds of Prey. Species involved: Bird x1,No Link,228687a4-a225-4ce8-b257-aac68f104167
5234,96016,Cheshire,England,Poisoning,May,2013,SJ96,Species Involved: Sparrowhawk x1; poison bait (Pigeon Bait (Species Unknown) x1). Tested positive for: Carbofuran,No Link,a4f8906c-6b26-4408-a3f4-31538d23e82b
5235,93685,Highland,Scotland,Trapping,September,2010,NG92,Species targeted: Birds of Prey,No Link,3635cc69-e934-4e93-9904-b14309fb02b4
5236,101823,Cheshire,England,Trapping,February,2021,SJ96,"Species involved: Sparrowhawk x1, Blackbird x1",https://community.rspb.org.uk/ourwork/b/investigations/posts/man-fined-after-sparrowhawk-starves-to-death-in-trap,e77382dd-95e9-4065-a845-e736d9cfb9bf
5237,88378,Highland,Scotland,Poisoning,March,2007,NH51,Species targeted: Birds of Prey. Species involved: poison bait (Hare Bait x2). Tested positive for: Mevinphos/Phosdrin,No Link,488e1638-af5e-4f5f-a8cb-1af99746d0e1
5238,91343,Staffordshire,England,Trapping,March,2009,SK00,Species involved: Peregrine Falcon x1,No Link,53c3a816-7052-4d0c-af2b-436aeb0ded19
5239,96357,Highland,Scotland,Trapping,November,2013,NH53,Species targeted: Birds of Prey,No Link,10084c8f-2d81-4c59-b959-8f1048354c6c
5240,91393,Staffordshire,England,Trapping,April,2009,SK00,Species targeted: Peregrine Falcon,No Link,17ffb899-25d9-47b4-8ee0-597d12611aef
5241,97012,Highland,Scotland,Shooting,June,2014,NH54,Species involved: Red Kite x1,No Link,88bdab8b-d07a-482c-9305-3e51646d18ab
5242,95781,Staffordshire,England,Shooting,April,2013,SK03,Species involved: Buzzard x1,No Link,feb29425-0b4c-4ac0-ac29-d7d9c0ba3493
5243,101771,Highland,Scotland,Shooting,March,2007,NH55,Species involved: Buzzard x1,No Link,23586394-27ee-4c1f-a85a-2347b44bb216
5244,101399,Staffordshire,England,Poisoning,June,2020,SK04,Species Involved: Peregrine Falcon x1; poison bait (Pigeon Bait (Species Unknown) x1). Tested positive for: Bendiocarb,https://community.rspb.org.uk/ourwork/b/investigations/posts/peak-district-national-park-peregrines-poisoned-staffordshire,ef87a1a2-b4e2-4b60-ab85-4776030d93fd
5245,93699,Highland,Scotland,Persecution (Other),April,2010,NH55,Species involved: Sparrowhawk x1,No Link,1d753ac7-7c46-4167-a01f-95b39e6fb594
5246,101400,Staffordshire,England,Poisoning,May,2020,SK06,"Species Involved: Buzzard x1, Peregrine Falcon x1; poison bait (Pigeon Bait (Species Unknown) x1). Tested positive for: Bendiocarb",https://community.rspb.org.uk/ourwork/b/investigations/posts/peak-district-national-park-peregrines-poisoned-staffordshire,9f8fb6b2-9bc8-46ce-8243-7512d93c2e3a
5247,97389,Highland,Scotland,Poisoning,March,2014,NH55,"Species involved: Red Kite x12, Buzzard x4. Tested positive for: Aldicarb, Carbofuran, Carbosulfan",No Link,994e7856-bc87-445d-a7f5-eb32a89a39b9
5248,98762,Derbyshire,England,Shooting,September,2016,SK07,Species involved: Peregrine Falcon x1,http://www.bbc.co.uk/news/uk-england-derbyshire-37366859,64e8ab3c-63c8-44cd-aa8d-5a78689882c4
5249,96761,Highland,Scotland,Poisoning,April,2013,NH56,Species targeted: Birds of Prey. Species involved: Raven x1. Tested positive for: Strychnine,No Link,8a1bea23-20b8-4faa-8d1a-d0e283d8c3b9
5250,93626,Derbyshire,England,Shooting,December,2010,SK08,Species involved: Buzzard x1,No Link,c957c107-e471-47af-b66b-07fa79b4ba19
5251,92122,Highland,Scotland,Poisoning,March,2009,NH58,Species involved: Buzzard x1. Tested positive for: Alphachloralose,No Link,ccafc80d-8c7f-4f3e-9c6f-83029b4338b4
5252,100916,Derbyshire,England,Shooting,January,2020,SK08,Species involved: Buzzard x1,https://raptorpersecutionscotland.wordpress.com/2020/01/30/shot-buzzard-found-in-peak-district-national-park/,9f2950e8-a295-49bf-978d-e8817e46fb31
5253,88412,Highland,Scotland,Poisoning,May,2007,NH62,Species involved: Red Kite x1. Tested positive for: Carbofuran,No Link,9d73bd5c-1632-449f-8888-2a03a4a01411
5254,101588,Derbyshire,England,Shooting,September,2020,SK08,Species involved: Buzzard x1,https://community.rspb.org.uk/ourwork/b/investigations/posts/dead-buzzard-had-been-illegally-shot-in-peak-district-sheffield-manchester-2020,99e9b655-b7a6-453f-98f1-75bcca648f3f
5255,90018,Highland,Scotland,Poisoning,May,2008,NH63,Species involved: Red Kite x1. Tested positive for: Carbofuran,No Link,ce054a6a-345d-456f-96c8-9ffbaed75e04
5256,96473,Derbyshire,England,Shooting,March,2014,SK09,Species involved: Buzzard x1,No Link,fdf5fd58-8852-46e9-a97f-c8391dd46ef5
5257,102252,Highland,Scotland,Shooting,July,2021,NH63,Species involved: Goshawk x1,https://raptorpersecutionuk.org/2021/07/23/goshawk-found-shot-dead-in-notorious-persecution-hotspot-in-scotland/,bc274063-10c0-4514-acf3-9ce5c7453751
5258,97653,Derbyshire,England,Shooting,September,2015,SK09,Species involved: Buzzard x1,https://raptorpersecutionscotland.wordpress.com/2016/02/03/more-raptors-illegally-killed-in-peak-district-national-park-police-appeal-5-months-later/,de6b979f-78d8-46ab-ba3d-e901e2b29558
